message_size,total_message_size,num_threads,ack_level,order,replication_factor,replicate_tinode,num_clients,num_brokers_to_kill,failure_percentage,sequencer,pubBandwidthMBps,subBandwidthMBps,e2eBandwidthMBps
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11339.9,0,7700.62
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11752.8,0,8231.12
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9491.48,0,8821.12
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9185.39,0,8595.49
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9695.68,0,9037.1
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11719.6,0,8601.94
4096,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10393.9,0,8744.85
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11878.7,0,8470.81
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11871,0,8904.75
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9823.5,0,9306.31
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9720.74,0,8906.31
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10837.8,0,8493.04
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9793.13,0,9523.9
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11582,0,8810.93
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10639.7,0,8943.17
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9806.65,0,9244.57
16384,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8763,0,8541.45
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10552.6,0,8366.74
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11940.6,0,8449.2
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9265.28,0,9195.15
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10304.9,0,8815.69
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11612.1,0,8895.09
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12649.7,0,8677.5
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12507.9,0,8321.29
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11607.5,0,8673.47
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10295.4,0,9232.53
65536,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12330.5,0,8857.84
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11712.4,0,9104.03
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10809.5,0,8340.35
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11674.8,0,9023.07
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12613,0,8469.97
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12312.6,0,8729.43
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11576.3,0,8724.61
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10639.7,0,8464.27
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,8869.49,0,8827.13
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11402.5,0,8809.64
262144,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11572.4,0,8669.03
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,12065.3,0,9025.44
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9396.18,0,8506.6
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9686.23,0,8032.19
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10723,0,8997.28
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,11700,0,8514.35
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7567.89,0,7567.86
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10738.3,0,8758.39
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,9581.95,0,8969.76
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,7497.07,0,7496.81
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10746.1,0,9051.83
1048576,10737418240,3,1,1,0,0,1,0,0,EMBARCADERO,10079,0,9042.7
128,10737418240,3,1,2,0,0,1,0,0,CORFU,3469.31,0,3468.09
128,10737418240,3,1,2,0,0,1,0,0,CORFU,3867.81,0,3866.94
128,10737418240,3,1,2,0,0,1,0,0,CORFU,3746.18,0,3746.07
512,10737418240,3,1,2,0,0,1,0,0,CORFU,5734.82,0,5732.54
512,10737418240,3,1,2,0,0,1,0,0,CORFU,5676.99,0,5675.87
512,10737418240,3,1,2,0,0,1,0,0,CORFU,5630.61,0,5629.77
256,10737418240,3,1,2,0,0,1,0,0,CORFU,5090.75,0,5087.86
